equipment_id,timestamp,equipment_type,location_lat,location_long,ambient_temperature_C,humidity_percent,wind_speed_mps,precipitation_mm,load_current_A,voltage_kV,smart_meter_gasp_signal,vibration_level_g,insulation_resistance_MOhm,oil_temperature_C,historical_failures_count,time_since_last_failure_days,risk_score,risk_level
EQ_0530,2024-01-23 02:00:00,Switch,28.822411165683043,78.78926346655402,18.697980681482665,56.63202361016572,5.917190862582863,17.341203647578947,135.39835582336528,32.101824143447914,1,1.4393002737165195,3.2286847876429485,,3,411,0.689,Medium
EQ_0531,2024-01-23 03:00:00,Relay,18.093506708842295,93.97111648534266,53.6648888358443,55.47512822688353,4.814955684613468,10.521880265030841,290.7192222280072,13.383811915124454,0,1.1178861031976555,1.4649162140317693,,4,452,0.692,Medium
EQ_0532,2024-01-23 04:00:00,Transformer,9.429540290168077,79.2023434492208,29.13892768242882,45.25065722937218,7.36529644003365,6.414671646231424,117.29027146383217,14.355677825392224,0,1.4636111955748408,4.7000207529536375,64.45920272720846,2,203,0.5,Medium
EQ_0533,2024-01-23 05:00:00,Cable,24.71980470858306,96.51688228401257,24.66405105743052,74.50256884259471,10.739770403125862,12.146488335861319,81.00241887282543,24.275551447344565,1,0.14293733100245443,6.365283845949072,,3,421,0.486,Medium
EQ_0534,2024-01-23 06:00:00,Relay,29.447854139430536,74.11812682797856,48.664880301710966,22.42830444264034,12.657192954874592,9.206581012855303,126.15577897607557,9.612009914837136,0,1.4322953929944402,1.6539902882304105,,1,497,0.643,Medium
EQ_0535,2024-01-23 07:00:00,Switch,13.773709178141845,78.08684807555834,39.809393958444815,63.58408682208787,1.8846523861847098,5.794559674764292,133.56311988010845,11.765657071239218,0,0.6461592878959812,7.336283073324912,,3,238,0.417,Medium
EQ_0536,2024-01-23 08:00:00,Relay,14.306135034299842,78.63368751138646,30.63669707364649,98.11652235483281,14.319995353186034,16.002751655041518,134.5806222867148,7.837007480475082,1,0.5095109996949059,3.4011509449044777,,1,449,0.587,Medium
EQ_0537,2024-01-23 09:00:00,Relay,22.67184820424542,90.554109391966,49.332917555154324,87.58912683284068,5.395133418346017,13.744686869213659,159.49196913347703,7.644449667349933,0,1.0672696351242663,1.0884479731280905,,1,221,0.61,Medium
EQ_0538,2024-01-23 10:00:00,Relay,19.86629503629617,77.55199880976019,42.7351015407541,81.29963782083031,4.561419539569258,16.23254028889707,152.87086617672682,18.050811719637153,0,1.1041768641704943,7.236282063023097,,0,265,0.436,Medium
EQ_0539,2024-01-23 11:00:00,CircuitBreaker,36.6336856970538,74.52966970226203,41.49271654158329,68.77455266206219,13.726476817350449,3.127242832897501,313.12935725542656,21.343252639256747,1,0.44826551119246283,5.269914227324567,,1,82,0.601,Medium
EQ_0540,2024-01-23 12:00:00,Switch,17.679521315024136,84.80008868086537,50.56002443258664,65.54439875297616,9.47583627489876,10.374956942294189,67.90792725591658,12.287181035654545,0,0.7634025076765201,3.792117553702343,,2,485,0.542,Medium
EQ_0541,2024-01-23 13:00:00,Relay,13.271144335074633,82.61985241563471,27.912391737914014,40.64861145387318,6.959781261605712,2.665685161643463,374.71100657639255,29.427956643819453,1,1.0760498493237762,1.955924448296106,,0,128,0.657,Medium
EQ_0542,2024-01-23 14:00:00,CircuitBreaker,30.500440379621097,91.43076251516155,45.710584708573506,29.11727096953929,9.658619356016471,16.686495914987972,252.0736904268837,23.452999131158403,1,0.714627045168144,5.758365878956473,,1,320,0.649,Medium
EQ_0543,2024-01-23 15:00:00,Switch,8.996928892200032,86.52992763722526,18.257888515646368,54.80116754721787,4.389826465011117,10.908559004234261,96.69571743312248,24.67437185327959,0,1.202766728546282,2.4701900476884084,,4,328,0.491,Medium
EQ_0544,2024-01-23 16:00:00,CircuitBreaker,11.025079533204583,72.21994900083341,50.08510247594007,62.2551409405085,7.008914940112539,2.1342363820470855,277.34460236493663,29.435988981167426,0,1.2508695105190069,6.634492380827211,,1,337,0.527,Medium
EQ_0545,2024-01-23 17:00:00,Relay,10.183082782898534,71.25951378810437,16.97235948439299,40.598337319397544,2.034922007405666,5.200960805048678,184.77031950163658,31.460535169920664,1,0.9350452866834535,8.514764071146661,,4,21,0.527,Medium
EQ_0546,2024-01-23 18:00:00,Transformer,28.600193520657633,71.26259078527232,44.436816254957954,42.00791052472995,9.586617704920595,6.8192394728597705,399.1852921426307,13.115889946413002,0,0.454739182622691,9.376050300061586,41.35544225499775,0,485,0.315,Low
EQ_0547,2024-01-23 19:00:00,Relay,28.20398064832271,89.03446533134047,48.45514309641597,97.95514485107803,14.634028787349786,1.3055351513292779,337.6437629635159,23.450368208749296,1,0.9886460948409822,2.155149339532253,,5,107,0.853,High
EQ_0548,2024-01-23 20:00:00,Relay,26.855427826923947,96.49199483743618,51.47274278157788,55.13045286438804,0.5992195992914151,7.245869800004097,339.2366090601943,24.94047573955948,1,0.7160483006112368,1.4959138164294798,,4,327,0.826,High
EQ_0549,2024-01-23 21:00:00,Transformer,20.379947106875775,81.60172325181863,52.14222131576544,71.28688828657275,4.674793749819734,10.506365289014427,73.11935773775602,32.259342362542895,1,0.5720868577995527,5.3008061942182225,59.54061858303074,5,279,0.755,High
EQ_0550,2024-01-23 22:00:00,Switch,27.792840173369804,87.2047325915582,43.61289242116543,41.451458368953666,4.73502721746099,2.505024621924159,279.42849014613944,7.074522438062619,1,0.9166393865090157,8.827262963664705,,3,125,0.644,Medium
EQ_0551,2024-01-23 23:00:00,Cable,33.834132300399375,81.0220950507289,33.37214752852295,26.157534640641387,10.061475381645536,16.42518840745691,135.62926911164956,17.375123804100845,1,1.266317038309642,8.894084208960592,,3,37,0.633,Medium
EQ_0552,2024-01-24 00:00:00,Transformer,15.052219427662553,83.96654840169955,22.699726025433083,28.150301131164525,13.666807520879363,16.410150084642183,316.01221563111085,7.316690607954792,0,1.2734067494298733,4.942396683148454,58.83173178127228,3,212,0.455,Medium
EQ_0553,2024-01-24 01:00:00,Cable,23.847814469735916,70.64924403898311,45.265861974095955,66.59480615106366,2.798851453097513,3.764643995380912,114.48702805043598,7.539064463902218,1,0.9023077515889429,8.563133598296574,,1,174,0.616,Medium
EQ_0554,2024-01-24 02:00:00,Relay,8.507448205634269,69.42113470416693,37.91081106747783,85.55965483088418,4.901083358529504,6.992287976154444,258.7212741238716,13.403748006351968,0,0.08858213081264199,7.617056662914365,,2,441,0.306,Low
EQ_0555,2024-01-24 03:00:00,Switch,26.14384747530214,84.84192397261411,44.667365159672926,74.018467004963,3.0882298226748173,7.049620938867022,94.13854958751875,9.506139362282788,1,1.0304838322169818,8.727400962842484,,3,66,0.666,Medium
EQ_0556,2024-01-24 04:00:00,Switch,35.91924493197303,86.22206640893388,22.364052934438277,28.452027635914455,12.192764573051367,11.575129527199985,266.399757354802,27.09947639637715,0,1.0697519802120548,8.51012427570487,,2,123,0.334,Low
EQ_0557,2024-01-24 05:00:00,Cable,9.630203258336476,89.67809846564865,49.03411029288382,42.89080339666515,9.606709109898793,6.283241276739442,385.2898732688589,6.902436455758601,0,0.8906996235577849,2.498531923445636,,2,230,0.576,Medium
EQ_0558,2024-01-24 06:00:00,CircuitBreaker,28.654385950137602,73.1008182191412,24.415330475934304,59.54966488366065,13.722524249953171,4.234287442959417,100.48400739133623,26.492374460058826,0,0.7758983218841999,9.206066011435942,,0,25,0.253,Low
EQ_0559,2024-01-24 07:00:00,Switch,12.251822157635427,86.73190889766815,24.315165846072603,32.540834292131144,10.251441227359058,11.873692398174665,314.18961042681593,14.355489564046923,1,0.6995589017541755,4.6492450869737665,,4,214,0.613,Medium
EQ_0560,2024-01-24 08:00:00,CircuitBreaker,36.538594455028914,76.47521974544225,26.792689533870675,48.36385670628859,8.468911219354823,5.046454885274905,370.35147913274585,13.173510251389114,0,1.3489328107622822,1.9312755728192619,,2,478,0.527,Medium
EQ_0561,2024-01-24 09:00:00,Relay,27.04031836958992,94.30258003470907,21.749977535929183,97.4661568079404,6.7932504062326755,18.91430216882049,286.8870152705165,14.142845486585891,1,0.3230386611298043,3.7336154160258945,,1,390,0.507,Medium
EQ_0562,2024-01-24 10:00:00,CircuitBreaker,10.697504868617575,72.17217102395657,19.186417613859245,53.83548349932462,11.933675643863797,2.827671084326804,95.61215161031757,23.37258163696793,1,0.3359153238536961,1.8784903429809243,,4,239,0.592,Medium
EQ_0563,2024-01-24 11:00:00,Cable,12.838608767961752,94.7882104804265,47.85885011104763,48.32516498840753,9.837311509910892,10.745513473360761,286.99349221889736,24.432121116494503,1,0.9616643218369898,3.3949123168357773,,3,11,0.781,High
EQ_0564,2024-01-24 12:00:00,Transformer,9.131186202121725,81.21143667771315,50.63895538762815,65.55978068148607,12.48586562552862,19.832486859224563,107.26567144839669,24.677996256833524,1,1.0277256818650358,9.819599026224505,94.20804036740401,4,234,0.697,Medium
EQ_0565,2024-01-24 13:00:00,CircuitBreaker,27.913679739999754,75.06482896748363,46.94223352522396,28.562330736883048,11.71048956257443,18.20392248289393,183.99168816895235,23.027152964543173,0,0.6737069615403981,4.939885494893156,,4,180,0.527,Medium
EQ_0566,2024-01-24 14:00:00,Transformer,17.00075578413548,90.1017589930594,52.44706256666021,95.26006873875689,2.6217192731240075,17.49487299313132,308.1010044994928,12.82660981863781,0,0.1475626887361961,3.4119754019594017,90.17145302298391,2,253,0.478,Medium
EQ_0567,2024-01-24 15:00:00,Relay,26.362181571977395,88.91058516603829,25.286094044363836,77.55105244598562,0.42182259416885637,7.506426915460276,269.36367198981594,9.944607269615645,1,1.2433551829480554,3.1152816893072677,,2,274,0.681,Medium
EQ_0568,2024-01-24 16:00:00,Transformer,26.91615227173494,79.75071713468456,38.841743819105886,28.596044210312648,0.25369199882410987,18.191288547606025,144.37050306851398,28.131279075072396,0,1.4990579356846903,2.9028813219902005,54.58439076508456,3,68,0.614,Medium
EQ_0569,2024-01-24 17:00:00,Switch,27.222933841405304,95.99801040341802,51.63257392762976,60.23004160524679,11.92665423790087,2.714917061998021,392.1033644714043,32.03753731897164,1,0.2874069889247979,3.6948081232279595,,3,187,0.706,High
EQ_0570,2024-01-24 18:00:00,Transformer,10.904494927696241,75.87981036804722,47.63823157660826,50.26524857322076,1.3259545072013756,6.844510495578091,393.48416698444805,23.00145707199848,1,0.6534333722889287,2.49884662147543,94.23972385060321,0,291,0.697,Medium
EQ_0571,2024-01-24 19:00:00,Relay,31.804621268630733,76.16284177107666,17.80274782884758,24.530044590204643,1.8056722425830074,11.615371672288433,375.06719742192234,19.412072556161583,0,1.272270949561486,5.01297957873827,,2,283,0.406,Medium
EQ_0572,2024-01-24 20:00:00,Switch,28.54892282726693,89.22430938130853,21.958548236133545,48.89728471806494,9.55953234807036,1.4139321636873237,176.53906571703482,20.4395855895922,0,1.494525514914726,5.270802063601966,,3,258,0.474,Medium
EQ_0573,2024-01-24 21:00:00,Cable,31.665645956315384,80.52995126693192,46.855628904788354,67.63318412960868,13.298931622535974,8.218851047002198,261.5065469375176,23.01050437670834,1,0.6552052656106864,2.2988083931873335,,4,348,0.777,High
EQ_0574,2024-01-24 22:00:00,Relay,10.713222800457732,68.48347496738936,49.94137056980858,38.917992979095565,3.1726012392265206,14.72070800852131,162.00563958058711,19.663206695119587,0,0.28564104468131163,9.637711493157724,,1,499,0.338,Low
EQ_0575,2024-01-24 23:00:00,Transformer,32.695860600499884,93.0498990659851,31.270949942880208,80.98889709657382,2.1581423308467023,0.17238005183560556,56.99052640230984,21.838246909923132,1,0.7103226126095141,5.662138140176678,40.41047272294707,2,406,0.592,Medium
EQ_0576,2024-01-25 00:00:00,Switch,20.257911970065344,88.82397667482496,32.707748078697435,78.57753650497779,3.4952844659525217,16.26284008963451,255.9509341587083,11.690603684607467,1,0.3932446899880577,6.652274181125834,,1,101,0.518,Medium
EQ_0577,2024-01-25 01:00:00,Relay,32.06824820316086,80.0532056788455,25.33201716510369,89.36092855284804,10.039024376262523,8.96170974566153,220.76506834775563,11.514924634282703,1,0.9588638135940237,4.228682594885997,,4,20,0.661,Medium
EQ_0578,2024-01-25 02:00:00,Transformer,36.87371012355613,81.92532194259475,34.43542424758453,65.26814299285375,13.7513400467812,16.016361997195006,207.8955244292445,25.40488018126549,0,0.9000414732321044,5.43130343831124,50.57736750313928,1,365,0.419,Medium
EQ_0579,2024-01-25 03:00:00,Switch,21.45415164019184,75.12873902365466,51.593685994066185,46.83254507970776,14.283960218000583,10.661105801894223,271.0405325366561,20.65939200121185,1,0.23760189460171627,4.382390971071469,,4,233,0.705,High
EQ_0580,2024-01-25 04:00:00,CircuitBreaker,10.875237256051093,86.06566728131807,32.87496780801756,82.23879772567494,3.3070572149905475,3.2913211685866983,192.21628083731872,31.017805346896292,0,1.080111631767997,4.7703126231362685,,2,476,0.468,Medium
EQ_0581,2024-01-25 05:00:00,Relay,23.000892922875007,70.44217732413586,54.383035855044525,73.31258437559352,4.281061026951337,11.716167884304888,88.3188281241479,32.077590057804755,1,0.3034382324308806,6.832272862496928,,1,201,0.62,Medium
EQ_0582,2024-01-25 06:00:00,Relay,15.118179413628983,88.80928009680754,46.07285468961124,73.87357831291462,9.217491903827888,17.849381879040234,77.51934884641531,14.93469867606527,1,0.4100168454647266,9.892125658588794,,4,172,0.588,Medium
EQ_0583,2024-01-25 07:00:00,Relay,19.29230361033933,89.24576827797156,42.38900655524019,36.96649899819022,3.5849652031732697,5.625691271060682,193.89454739078272,12.326776772564223,1,0.07849464998292932,8.91453751126476,,5,288,0.563,Medium
EQ_0584,2024-01-25 08:00:00,Switch,36.00268511004564,77.90554122391546,28.540275177018913,20.567345021949677,10.20376032495561,16.508797914972575,101.31290512600111,10.31099143291307,1,1.1956207124585847,6.5466167351873015,,0,188,0.584,Medium
EQ_0585,2024-01-25 09:00:00,Switch,9.300956171203794,86.05386272340617,27.356708913750644,49.498012437667676,11.545971274453203,16.21870385345221,190.12481939394073,31.573129272171577,0,0.6393709410305047,7.946524317070989,,3,298,0.336,Low
EQ_0586,2024-01-25 10:00:00,Switch,22.032440672363514,94.02843746914044,51.310449746007144,26.99334462968671,14.047399969653386,16.510696830408314,326.9587500094334,11.424606171509106,0,1.217422852694264,8.65119461216533,,4,242,0.549,Medium
EQ_0587,2024-01-25 11:00:00,Switch,16.38535969917038,95.61554227250738,16.99440585596657,31.992740259771175,8.063717070772714,11.515849422446195,275.80252915531617,6.458166491517594,0,1.442531823202089,1.401292834607296,,5,26,0.557,Medium
EQ_0588,2024-01-25 12:00:00,Relay,12.148796628978669,68.40642100825565,37.67433733176379,94.58135071367778,9.989207491206963,16.453149369608546,54.64842121050303,20.634413058952603,1,0.7163663173830067,5.490711497987137,,1,268,0.611,Medium
EQ_0589,2024-01-25 13:00:00,Relay,10.09418237472045,87.84862547100991,35.12881659434538,81.21190798890112,7.2793595109257305,2.9876327245286416,276.88993392723773,10.654431776839488,1,1.3149721168644817,6.518046151623174,,1,420,0.657,Medium
EQ_0590,2024-01-25 14:00:00,CircuitBreaker,12.558912623151674,95.907803666955,35.73461853341283,25.831876149732402,9.402493566226008,5.0639781402562045,331.29270815705587,28.081195986287145,0,1.4694736659892598,5.516825779220533,,4,485,0.561,Medium
EQ_0591,2024-01-25 15:00:00,Transformer,21.193749512104375,89.85079255794794,20.298826253677063,63.75324110344994,8.193714001962764,1.7894624562077444,196.29442992741974,29.038689561314452,0,1.2914227518922574,1.8931389842771291,44.9896485511307,0,225,0.445,Medium
EQ_0592,2024-01-25 16:00:00,Switch,15.618168833056124,93.3682158140658,20.15610340293996,77.5997442101957,1.5174842941965483,12.462757074956507,174.6235546917007,27.30067700007841,1,0.38885115079677723,6.752816464509639,,1,211,0.447,Medium
EQ_0593,2024-01-25 17:00:00,CircuitBreaker,14.834793502700663,88.69614821025246,49.94712138242995,30.144143930140803,12.998935328932554,11.871505088285959,94.48867180345839,17.543630094712224,1,0.28324742555339194,7.303130999799126,,4,396,0.644,Medium
EQ_0594,2024-01-25 18:00:00,Relay,30.00717589812054,71.06809908791116,35.24559410778578,85.17000448207338,14.042445623264948,10.270357334835401,382.59772826399245,20.463602202312806,1,0.6215762171698666,8.633828156976058,,5,372,0.602,Medium
EQ_0595,2024-01-25 19:00:00,Transformer,22.296498603284583,81.68517280637117,34.612499576393134,87.74280014957964,12.479123125320783,8.070399848804223,166.65495095468376,19.282056649056493,0,0.8805201391188081,3.1450348956519725,83.66752965935748,4,106,0.523,Medium
EQ_0596,2024-01-25 20:00:00,Relay,22.108000206240263,77.68732090417883,19.272839718559624,39.10761283228855,14.239217576339755,6.101993736390532,109.10075127846235,18.438165374684814,1,0.49527722787236056,1.3164332524407474,,5,244,0.645,Medium
EQ_0597,2024-01-25 21:00:00,Relay,17.371211301103102,83.77915009424459,37.06849488079868,48.524713694151096,6.7095413437890095,19.31035836469533,182.07196703060907,12.97212395801954,1,0.40302721389680213,5.119881514337207,,2,489,0.594,Medium
EQ_0598,2024-01-25 22:00:00,CircuitBreaker,30.02608431279138,73.97365734146572,43.371845085630724,21.691985867953303,6.28399466975919,15.517301304055737,168.556534521051,21.220901739025784,1,0.3472198875975706,7.677958520135551,,4,175,0.609,Medium
EQ_0599,2024-01-25 23:00:00,Relay,9.51609399479403,92.72373670138951,22.927855456866727,89.95184253666646,5.28793861950776,14.453671489489732,161.72885422516595,30.459615123335485,1,0.23362383200164283,2.6066781034533886,,5,395,0.604,Medium
EQ_0600,2024-01-26 00:00:00,Switch,22.297873629605267,70.37621473210623,22.839207388070477,95.50131057696115,14.647344917218307,7.525186586608439,373.1501073548775,20.71026624318266,1,0.4411265755169622,7.321588489725388,,1,490,0.457,Medium
EQ_0601,2024-01-26 01:00:00,CircuitBreaker,27.10815239067086,96.68463425415327,25.60189149637133,73.76476021293882,0.7803563254417034,2.272920773934388,51.37143123288264,32.98543838861117,1,1.2132968608638428,8.080507132601866,,4,152,0.62,Medium
EQ_0602,2024-01-26 02:00:00,CircuitBreaker,22.782056183357213,76.70194540425776,21.050571378507037,42.773979107717096,5.639568328937087,15.126201939605881,238.88162611610335,8.092057916998034,1,0.07614206299042275,1.9209896158065685,,2,360,0.527,Medium
EQ_0603,2024-01-26 03:00:00,CircuitBreaker,19.904462697223998,95.06259459442153,40.496099248368864,84.14607199004121,6.995618917568228,7.233321663900856,87.94013045081795,29.650191599027533,1,1.185582042090459,2.513062878379526,,2,245,0.769,High
EQ_0604,2024-01-26 04:00:00,Switch,22.855556352411554,82.1338694297161,40.003662107461146,95.6949515193009,8.696571626437194,10.804345335572371,67.61302652713238,7.698501852486646,1,0.32165284742384387,1.2922369452257345,,2,62,0.675,Medium
EQ_0605,2024-01-26 05:00:00,Relay,29.55723397153036,88.97657881582492,20.442249377265718,86.88631206362247,2.3217905226916797,6.0235117399471765,137.14191470647773,16.05229166147229,1,0.4192624605404447,5.400558337946069,,3,419,0.519,Medium
EQ_0606,2024-01-26 06:00:00,Switch,19.81482855928588,96.61051523260048,17.237054005129025,31.37451011098813,0.7923884086290373,12.516823899647516,69.07824709480185,28.58387290915533,0,0.7923110144887954,5.743068621233803,,2,21,0.325,Low
EQ_0607,2024-01-26 07:00:00,Switch,24.28624072365363,72.95359748288011,22.9076121245795,45.50538582984038,8.902446237327771,4.202355518804291,90.71610449664144,32.19315593329767,0,0.08187363147395323,8.224276648024194,,2,473,0.211,Low
EQ_0608,2024-01-26 08:00:00,Cable,30.85301933767564,76.61920930150778,20.425064640292536,31.65029173643387,10.461474258557887,12.856131821723473,323.96098598798534,31.311991654775827,1,1.0532946767365583,2.402663828962991,,5,245,0.704,High
EQ_0609,2024-01-26 09:00:00,CircuitBreaker,15.05983588619691,92.42361819532033,23.372243033368342,25.801785356358515,10.549200810633756,8.050527109802841,372.01401839106626,23.55688691952886,0,0.18110751779790807,9.530709105282947,,4,138,0.241,Low
EQ_0610,2024-01-26 10:00:00,Relay,15.49816064556713,77.77916222178229,31.090416547341682,24.09794371234506,7.447731333459073,2.466369821505845,190.3396143409231,15.469164275786277,1,1.1706181209684299,8.22853460469458,,1,55,0.581,Medium
EQ_0611,2024-01-26 11:00:00,Relay,12.448973589283552,78.62998443399756,29.934126441273268,32.112835514886804,11.976802575767858,14.144566566708466,116.63362520396215,15.901491532032574,0,0.2034172860419456,6.6538593738373955,,1,25,0.277,Low
EQ_0612,2024-01-26 12:00:00,Relay,11.519785811909971,96.59209089012262,46.22728298751449,51.21908396671961,8.678458984190316,18.226836324328175,243.93474813853913,10.711459132744789,0,0.599119865592681,8.588303785267708,,5,119,0.46,Medium
EQ_0613,2024-01-26 13:00:00,Transformer,26.68217746369892,86.87100714568021,49.672859427539564,91.51784459700038,13.796888576691545,1.896983865063122,240.44410068708532,25.993757072894603,0,1.14754392543417,6.460445817730035,49.17330343510208,3,169,0.555,Medium
EQ_0614,2024-01-26 14:00:00,Cable,31.125196064308266,88.88322867193342,18.44543086196145,57.1047859739501,2.6096609928270538,6.749540914259438,56.3283822719899,16.80890644709047,0,0.8473215356765051,6.576243335443781,,5,394,0.382,Low
EQ_0615,2024-01-26 15:00:00,CircuitBreaker,27.241220008732594,92.25244807997134,23.618516291029202,29.638545795077434,12.773057578468885,3.1322562978529978,391.16602846766835,28.7485321937632,0,0.7762710785399188,9.832792824298227,,4,500,0.316,Low
EQ_0616,2024-01-26 16:00:00,CircuitBreaker,10.823925144132122,76.78890707407794,40.52897660162446,48.0005494778543,13.925588279711878,1.3125217635563513,242.29414122133758,21.95338921966809,1,0.996455779476975,3.30099600998633,,5,478,0.788,High
EQ_0617,2024-01-26 17:00:00,Cable,18.572426398076068,92.46673536028436,22.797710758806392,86.14942777386896,8.439831343541137,15.243750223881642,299.7625781922151,11.602810375391734,1,0.8747784678291157,8.809508375245832,,5,102,0.565,Medium
EQ_0618,2024-01-26 18:00:00,Switch,20.53137086725595,96.03113233647619,33.08860400406872,31.422850933430773,5.841520201165099,19.034048127810742,161.90229726894898,29.438650316410698,1,1.3278134884387403,4.151678718987649,,2,330,0.714,High
EQ_0619,2024-01-26 19:00:00,Transformer,10.414472083468333,89.01217936560573,27.46049196055944,82.63388914060579,6.639822723906496,9.70533484685243,322.2682923619879,16.323809938663953,0,0.6925346507182261,4.3857142189266,60.20372834025039,5,293,0.454,Medium
EQ_0620,2024-01-26 20:00:00,CircuitBreaker,23.25245073014232,91.45518389053336,29.470732476902633,61.940377643018934,10.060909881639013,5.388788926073101,147.1329817158374,31.20215442963328,0,1.0991251313300785,6.19468008600978,,1,213,0.403,Medium
EQ_0621,2024-01-26 21:00:00,CircuitBreaker,26.783881578197747,68.84968384999914,39.72411862246787,60.76070985793615,8.186245196691535,7.188476536616342,78.51586419952966,11.22015930752541,0,1.428579834158374,4.678296060438406,,3,403,0.574,Medium
EQ_0622,2024-01-26 22:00:00,Cable,21.53381151909506,69.52858390574973,16.502649181759224,77.37451576374062,8.07141996181667,10.174119684325333,135.09358564793405,26.1082697540079,0,0.2939430397073132,2.70941269294918,,5,492,0.375,Low
EQ_0623,2024-01-26 23:00:00,Switch,21.360652969099988,76.30211600124629,24.898519249325854,71.61901156426653,9.764576178278167,16.490341395998584,196.19799844054157,7.973297457706057,0,0.4468162581361136,9.820049168771352,,0,152,0.199,Low
EQ_0624,2024-01-27 00:00:00,Relay,25.29149868174836,88.58237545922958,15.29431318501658,61.45645857460167,0.5629298629770468,11.38460424182896,372.2697973726264,32.14731652351101,0,0.83380137931394,5.123843247269944,,2,145,0.332,Low
EQ_0625,2024-01-27 01:00:00,Cable,35.40549573320632,87.53468512790415,17.595971181536378,57.25804621339981,3.603675276964559,9.396086428973632,209.4129502022266,21.717909675998037,1,0.5673172110064143,2.4784340451033526,,1,435,0.542,Medium
EQ_0626,2024-01-27 02:00:00,Relay,22.607863603108733,92.07588364602711,41.56048912270409,47.06942927401727,14.032845341382858,18.24415142498364,123.27193978443457,7.0642747982498,1,1.1248976271086053,8.44849235214238,,2,98,0.648,Medium
EQ_0627,2024-01-27 03:00:00,Transformer,36.0680724125893,93.80525542856101,39.02139072825659,62.404187136990465,0.4176157689387944,4.933128936895557,210.86516310652425,22.96960530225633,1,0.8580151583116955,7.683723907135215,55.387181198787246,1,374,0.594,Medium
EQ_0628,2024-01-27 04:00:00,Cable,24.383625621921723,70.55612505833297,31.54662094332828,80.01286663636807,10.40101280143566,19.81285474344358,147.26189409571458,19.451111077697437,1,0.5278190999722953,4.965428026532573,,5,95,0.643,Medium
EQ_0629,2024-01-27 05:00:00,Transformer,32.851553766212255,87.84206318046611,50.29764765390327,36.280888666550915,13.10041676762157,1.1952454835676884,361.00974815300333,14.884992045439654,1,0.5061520684503964,5.608797190287976,91.73796032477775,2,290,0.67,Medium
EQ_0630,2024-01-27 06:00:00,CircuitBreaker,9.385659575760755,78.21469827705161,49.262879547333426,51.68435819483734,2.987353463956005,8.495883626628235,184.94337552208427,30.71623743960099,0,1.1548048448274908,5.546040001696057,,4,438,0.592,Medium
EQ_0631,2024-01-27 07:00:00,Cable,36.662746434925566,81.49304840700178,17.32951323281101,40.98194574519879,6.541057203289689,3.138052482922402,381.64779421341507,26.704920241079872,1,0.43901644062027034,6.317240801661242,,4,167,0.507,Medium
EQ_0632,2024-01-27 08:00:00,Transformer,28.922025556177587,95.29708893829714,50.26541396701643,61.2153780910571,11.619789296895263,11.2428950765517,243.44636151593903,9.098032875131182,1,0.23289960412342048,5.765802535202117,54.78738497384536,5,48,0.69,Medium
EQ_0633,2024-01-27 09:00:00,CircuitBreaker,8.610070171353591,88.96233691310616,16.299463867606597,67.62214728832436,8.087906911909716,19.37629381155609,219.47459877167458,7.717238782200528,0,0.8499475533193694,8.569865535544913,,3,165,0.291,Low
EQ_0634,2024-01-27 10:00:00,CircuitBreaker,36.90862924416176,80.47995203698311,27.8119496998697,92.53226375615992,2.8686319361418207,12.308578300658532,192.0000484633317,7.1092238537999926,0,0.5535682877432618,3.387056702524071,,2,196,0.398,Low
EQ_0635,2024-01-27 11:00:00,CircuitBreaker,27.89664346436112,95.51492443306563,25.72188749514551,84.91727513213453,0.8303972540761428,10.762420200796264,74.6925222984631,31.218890760527263,1,1.1612093568082158,6.921549200841331,,2,488,0.597,Medium
EQ_0636,2024-01-27 12:00:00,Switch,31.892995067115265,86.77807407153473,53.75777588697164,77.11663582918172,13.869879143733701,10.34263784021276,90.97254454365194,20.260798478421464,1,0.2339656006914853,6.332441312587646,,4,370,0.678,Medium
EQ_0637,2024-01-27 13:00:00,Relay,21.992298755302226,86.05468653715067,15.401879242193264,35.58723933242913,7.369956478681964,19.010071231782696,184.26316412430543,17.458044703448138,0,1.0863093290596022,6.434134815575062,,2,334,0.34,Low
EQ_0638,2024-01-27 14:00:00,Switch,16.668858352851665,79.9136754714554,23.707991954289298,97.28171673041669,1.9595157233603961,7.436735691328389,59.04364027700392,11.988046282205753,0,1.1816831506512246,2.810577090599915,,0,341,0.431,Medium
EQ_0639,2024-01-27 15:00:00,Transformer,10.321838673340002,81.75914221549118,15.398769389380739,26.781292354106654,12.114388043444627,15.429466897192128,370.2985871417136,29.07191676959024,1,1.0406045666977362,1.4709957157059654,83.05667398926616,2,81,0.633,Medium
EQ_0640,2024-01-27 16:00:00,Cable,32.51981351437625,91.17338222738668,35.33916141232105,38.63214709195853,12.6799496353309,14.543256194802769,393.2664110360981,10.203700139410188,1,0.3772136454254798,2.9061833489335243,,5,60,0.685,Medium
EQ_0641,2024-01-27 17:00:00,Switch,30.983653261018766,73.42031159705343,17.666393192932244,99.8848645268503,0.3722581716772372,16.70488120317731,177.87839454272847,28.723617413461014,1,0.8541997122561602,9.11468106537724,,4,113,0.508,Medium
EQ_0642,2024-01-27 18:00:00,CircuitBreaker,34.85959660602417,68.2638472571425,18.01648703971153,40.02869836566844,10.039731245452526,17.76544393023012,210.97968295288698,22.388274139405166,0,0.3233247865535636,8.244701504935168,,3,78,0.236,Low
